order_id,user_id,product_id,timestamp,quantity,total_amount,payment
O000366,U00932,P0161,2025-04-26 18:06:14.687386,3,139.35,支付宝
O000367,U01220,P0211,2025-01-24 11:34:55.802667,1,46.45,微信
O000368,U01805,P0177,2025-10-06 16:10:43.838599,1,10.05,支付宝
O000369,U00404,P0364,2025-12-25 17:26:07.327801,1,67.3,支付宝
O000370,U01761,P0453,2025-01-26 19:29:55.258895,1,129.3,支付宝
O000371,U00063,P0143,2025-10-27 23:22:25.053597,1,17.55,花呗
O000372,U00932,P0155,2025-11-19 03:55:26.100509,1,149.38,微信
O000373,U00849,P0148,2025-07-14 21:40:56.859312,2,53.32,微信
O000374,U00395,P0105,2025-12-17 21:45:04.135364,2,57.38,支付宝
O000375,U01618,P0064,2025-11-01 23:09:25.204742,2,114.08,花呗
O000376,U01351,P0138,2025-09-11 05:00:14.341827,3,44.46,银行卡
O000377,U00310,P0191,2025-12-18 20:41:11.301789,2,141.48,微信
O000378,U00458,P0183,2025-11-17 07:12:53.084663,2,33.96,支付宝
O000379,U00637,P0423,2025-04-15 12:29:32.457949,1,43.44,微信
O000380,U00508,P0159,2025-11-05 15:41:46.394947,1,13.92,微信
O000381,U00488,P0093,2025-01-15 10:28:52.176919,1,9.86,支付宝
O000382,U00700,P0362,2025-09-09 23:21:18.464049,1,32.79,支付宝
O000383,U00441,P0008,2025-06-08 13:34:28.863690,3,307.86,支付宝
O000384,U01741,P0271,2025-07-07 22:32:11.322909,2,102.32,微信
O000385,U00868,P0479,2025-02-05 04:56:40.077250,2,204.68,花呗
O000386,U00311,P0168,2025-10-01 19:14:34.535554,2,288.3,支付宝
O000387,U00064,P0466,2025-06-13 11:40:27.337779,3,171.69,支付宝
O000388,U00563,P0382,2025-08-06 23:43:41.235793,1,27.1,支付宝
O000389,U01377,P0457,2025-09-28 07:39:11.142470,1,122.13,微信
O000390,U01701,P0268,2025-11-03 17:09:04.270568,1,17.41,微信
O000391,U01604,P0085,2025-10-12 18:44:51.311186,1,85.71,微信
O000392,U00345,P0294,2025-01-20 15:30:17.704673,1,101.94,银行卡
O000393,U00022,P0292,2025-07-06 03:13:49.362148,1,18.33,支付宝
O000394,U00666,P0160,2025-12-28 14:29:18.008937,2,27.08,花呗
O000395,U01103,P0032,2025-01-07 22:15:56.762590,1,27.31,微信
O000396,U00400,P0396,2025-01-29 13:52:26.408241,1,90.39,微信
O000397,U01043,P0466,2025-11-05 00:39:02.270650,3,171.69,支付宝
O000398,U01010,P0380,2025-05-25 04:05:01.376938,2,291.84,微信
O000399,U01667,P0236,2025-04-23 11:39:29.646188,1,144.88,微信
O000400,U00696,P0202,2025-10-05 19:13:36.158180,1,45.38,微信
O000401,U00136,P0115,2025-12-15 05:31:02.970935,1,51.86,支付宝
O000402,U01354,P0308,2025-03-21 08:25:59.473695,3,121.8,花呗
O000403,U01779,P0159,2025-07-20 13:12:21.478730,2,27.84,微信
O000404,U01885,P0317,2025-12-16 11:29:42.339036,2,81.22,支付宝
O000405,U00918,P0406,2025-03-31 07:54:24.956914,2,139.76,支付宝
O000406,U00324,P0402,2025-12-28 20:04:22.217974,3,289.44,银行卡
O000407,U01835,P0419,2025-08-01 12:24:08.307894,1,30.55,银行卡
O000408,U01643,P0487,2025-01-25 00:58:25.730059,1,9.91,支付宝
O000409,U00037,P0222,2025-06-03 22:30:44.409153,1,640.15,银行卡
O000410,U00381,P0475,2025-10-18 06:38:59.236423,2,65.22,花呗
O000411,U01423,P0278,2025-08-12 22:57:29.716540,1,15.98,支付宝
O000412,U00782,P0151,2025-01-24 17:52:21.103798,3,360.09,微信
O000413,U01209,P0128,2025-08-15 13:44:22.471972,1,21.19,支付宝
O000414,U01161,P0132,2025-07-24 10:57:11.961729,1,68.78,支付宝
O000415,U00494,P0178,2025-02-10 08:39:10.788179,2,241.98,花呗
O000416,U01498,P0373,2025-06-09 07:49:53.295948,1,35.8,微信
O000417,U00887,P0143,2025-05-11 23:53:39.536694,1,17.55,微信
O000418,U00097,P0090,2025-04-04 13:00:33.391766,3,38.82,花呗
O000419,U00814,P0145,2025-05-31 19:44:42.270931,2,277.52,微信
O000420,U00921,P0435,2025-12-12 00:31:45.022811,3,62.91,微信
O000421,U00465,P0467,2025-07-13 21:28:21.430204,2,139.06,支付宝
O000422,U00732,P0065,2025-12-30 07:09:01.696974,1,19.56,银行卡
O000423,U00178,P0059,2025-11-02 19:20:31.678776,2,354.1,支付宝
O000424,U00424,P0308,2025-03-21 01:03:12.280897,1,40.6,微信
O000425,U00696,P0024,2025-01-07 16:18:16.274531,1,39.12,花呗
O000426,U00691,P0205,2025-10-11 09:27:37.792034,3,341.49,支付宝
O000427,U00761,P0034,2025-05-18 02:53:47.933900,2,138.76,微信
O000428,U00413,P0470,2025-08-08 07:01:54.145190,1,49.97,微信
O000429,U00097,P0386,2025-10-25 13:14:20.250474,3,365.31,微信
O000430,U00947,P0143,2025-11-28 05:14:42.152769,1,17.55,微信
O000431,U01782,P0329,2025-03-05 18:31:42.436648,1,64.9,微信
O000432,U00819,P0270,2025-08-13 17:55:27.172991,2,27.06,花呗
O000433,U00983,P0301,2025-06-21 05:22:57.138402,2,500.74,银行卡
O000434,U00225,P0306,2025-08-01 11:10:24.050534,1,31.78,银行卡
O000435,U00985,P0436,2025-12-15 03:16:54.549641,3,388.89,微信
O000436,U01315,P0145,2025-11-05 05:21:29.718234,2,277.52,微信
O000437,U00052,P0059,2025-02-27 14:59:31.438211,3,531.15,微信
O000438,U01084,P0277,2025-11-17 11:56:09.699373,2,172.02,微信
O000439,U01465,P0206,2025-11-21 07:03:12.106854,1,12.65,支付宝
O000440,U01755,P0469,2025-11-28 23:31:56.029451,1,41.85,支付宝
O000441,U00026,P0385,2025-06-17 07:12:19.223774,1,260.86,支付宝
O000442,U01148,P0038,2025-12-25 03:35:48.372235,1,441.5,微信
O000443,U01234,P0008,2025-12-10 18:52:50.778342,1,102.62,支付宝
O000444,U00534,P0193,2025-01-01 23:20:01.673016,1,34.81,花呗
O000445,U01707,P0047,2025-10-17 12:25:29.740015,1,65.87,微信
O000446,U01125,P0099,2025-10-29 12:15:29.109118,1,34.27,银行卡
O000447,U00665,P0111,2025-07-07 16:38:50.473008,2,106.88,微信
O000448,U01290,P0377,2025-11-11 03:48:52.026074,1,23.6,微信
O000449,U01620,P0334,2025-06-17 16:43:24.539466,3,30.54,支付宝
O000450,U01790,P0096,2025-11-25 14:25:58.320529,1,36.7,微信
O000451,U00448,P0490,2025-08-14 19:16:49.139204,2,14.14,银行卡
O000452,U00559,P0301,2025-03-11 13:30:21.035465,1,250.37,银行卡
O000453,U00707,P0454,2025-06-16 18:17:48.258619,1,74.49,微信
O000454,U00828,P0092,2025-09-14 19:50:37.727996,1,177.51,微信
O000455,U00042,P0079,2025-01-14 15:28:38.042713,1,49.12,支付宝
O000456,U00518,P0151,2025-04-14 09:48:38.761002,3,360.09,微信
O000457,U00455,P0482,2025-09-07 18:34:08.213641,2,528.76,支付宝
O000458,U01855,P0126,2025-09-19 10:33:44.429448,3,78.63,支付宝
O000459,U00905,P0134,2025-10-15 04:47:55.409737,2,318.68,支付宝
O000460,U00267,P0468,2025-03-14 06:26:49.962856,3,62.22,花呗
O000461,U01687,P0166,2025-08-13 13:34:49.115956,1,31.48,银行卡
O000462,U00601,P0016,2025-07-06 07:02:25.412286,2,88.82,支付宝
O000463,U00579,P0023,2025-06-01 16:29:40.502415,2,231.82,花呗
O000464,U01554,P0106,2025-03-25 20:29:30.867645,1,143.26,微信
O000465,U00625,P0275,2025-01-30 18:48:49.643937,1,103.45,支付宝
O000466,U01508,P0240,2025-05-23 08:22:39.821760,3,84.81,支付宝
O000467,U01787,P0265,2025-01-31 22:50:36.649655,3,53.79,支付宝
O000468,U00761,P0491,2025-11-03 15:40:47.745834,2,353.64,微信
O000469,U01213,P0122,2025-12-23 18:05:23.813789,1,18.36,微信
O000470,U00415,P0286,2025-08-12 21:43:01.410227,2,30.26,微信
O000471,U01815,P0239,2025-02-21 09:46:52.056773,2,20.6,支付宝
O000472,U00578,P0193,2025-02-04 06:36:54.122898,3,104.43,微信
O000473,U01992,P0178,2025-11-13 03:59:41.066437,3,362.97,银行卡
O000474,U01832,P0384,2025-05-30 20:16:17.093154,1,18.14,微信
O000475,U00146,P0226,2025-08-03 09:17:21.833076,2,83.3,微信
O000476,U01043,P0440,2025-08-26 19:21:42.492900,1,24.01,支付宝
O000477,U00156,P0199,2025-06-06 18:18:46.568732,1,243.9,支付宝
O000478,U00280,P0109,2025-04-29 10:03:50.020602,2,58.5,银行卡
O000479,U01859,P0175,2025-05-13 19:15:05.439519,1,395.7,支付宝
O000480,U01983,P0229,2025-03-06 20:28:51.706472,2,395.0,支付宝
O000481,U00681,P0088,2025-11-19 08:47:32.099055,3,189.21,微信
O000482,U01161,P0448,2025-07-08 10:29:03.798610,1,26.73,微信
O000483,U00796,P0420,2025-09-22 04:46:05.047627,2,125.06,支付宝
O000484,U00192,P0072,2025-10-29 07:41:18.993457,1,66.58,微信
O000485,U01125,P0328,2025-08-31 14:09:42.466629,1,17.6,银行卡
O000486,U00783,P0466,2025-06-08 05:59:27.889557,3,171.69,支付宝
O000487,U01045,P0500,2025-06-16 07:28:13.020632,1,68.81,微信
O000488,U00927,P0070,2025-05-28 04:11:34.833167,2,427.7,微信
O000489,U00884,P0064,2025-11-13 09:19:55.089603,1,57.04,支付宝
O000490,U01162,P0126,2025-06-12 16:27:02.499917,2,52.42,支付宝
O000491,U01725,P0036,2025-06-13 10:43:10.161979,2,166.2,支付宝
O000492,U01239,P0435,2025-06-19 05:50:49.510768,2,41.94,微信
O000493,U00574,P0442,2025-09-30 11:38:41.670796,1,23.42,微信
O000494,U00733,P0410,2025-11-06 04:27:34.676371,1,244.51,微信
O000495,U00211,P0350,2025-07-23 04:57:22.098916,2,75.04,支付宝
O000496,U00582,P0472,2025-04-29 19:12:18.207581,2,251.04,支付宝
O000497,U00001,P0203,2025-02-16 10:26:19.782506,2,120.6,微信
O000498,U01126,P0278,2025-08-10 19:51:01.244006,1,15.98,银行卡
O000499,U00982,P0004,2025-12-03 22:07:26.907046,1,47.14,微信
O000500,U01345,P0167,2025-12-22 03:10:47.460133,1,61.83,微信
O000501,U00051,P0140,2025-04-27 13:31:46.696444,3,174.42,支付宝
O000502,U00416,P0382,2025-08-30 09:50:25.307806,1,27.1,支付宝
O000503,U00856,P0083,2025-08-02 03:43:48.666453,1,35.95,微信
O000504,U00611,P0332,2025-11-11 12:31:11.695724,1,63.4,微信
O000505,U00394,P0333,2025-02-04 10:54:02.401628,1,181.71,银行卡
O000506,U00822,P0234,2025-04-09 23:48:22.575583,1,28.23,微信
O000507,U01799,P0034,2025-09-08 16:23:18.321125,2,138.76,支付宝
O000508,U00995,P0131,2025-02-21 17:47:26.492309,2,46.66,微信
O000509,U01532,P0367,2025-05-23 09:33:11.760542,2,109.58,支付宝
O000510,U00061,P0112,2025-11-01 00:37:59.519190,1,53.66,花呗
O000511,U00831,P0196,2025-06-15 10:11:35.504761,3,221.64,银行卡
O000512,U01293,P0282,2025-06-17 10:22:13.968604,1,54.73,花呗
O000513,U00386,P0066,2025-07-20 00:12:32.596317,2,91.96,微信
O000514,U00606,P0348,2025-10-15 21:27:22.161707,2,88.04,支付宝
O000515,U01450,P0272,2025-01-08 14:01:49.851212,1,85.48,微信
O000516,U01999,P0325,2025-06-27 07:42:06.801311,1,96.17,花呗
O000517,U00149,P0255,2025-06-16 19:24:26.115187,3,287.58,微信
O000518,U01788,P0142,2025-06-07 17:45:22.117486,2,22.84,微信
O000519,U00847,P0475,2025-06-12 01:22:23.154122,1,32.61,花呗
O000520,U00599,P0003,2025-08-28 22:01:34.986851,2,110.24,微信
O000521,U00370,P0142,2025-09-29 04:38:20.982881,1,11.42,花呗
O000522,U00120,P0279,2025-08-04 08:55:12.522114,1,48.35,微信
O000523,U00154,P0294,2025-08-15 00:05:32.853768,2,203.88,支付宝
O000524,U00871,P0249,2025-02-17 04:01:47.348529,2,20.46,微信
O000525,U00894,P0060,2025-08-29 06:46:58.626298,3,43.26,支付宝
O000526,U01291,P0322,2025-12-19 19:32:10.027063,1,26.64,微信
O000527,U01556,P0207,2025-01-21 00:09:57.744734,1,47.57,微信
O000528,U00903,P0072,2025-07-28 22:14:35.054344,1,66.58,银行卡
O000529,U00109,P0300,2025-07-30 22:51:20.537140,3,245.55,微信
O000530,U00210,P0491,2025-11-30 15:37:18.452827,3,530.46,微信
O000531,U00181,P0095,2025-03-28 17:02:16.675856,3,93.15,支付宝
O000532,U01592,P0403,2025-11-21 19:48:23.303113,1,29.46,支付宝
O000533,U00265,P0271,2025-02-09 02:27:37.175826,1,51.16,微信
O000534,U00604,P0209,2025-01-24 11:53:22.648879,1,40.62,微信
O000535,U00782,P0260,2025-08-26 02:06:20.604370,1,68.63,微信
O000536,U01603,P0210,2025-03-08 06:32:33.579099,1,110.84,微信
O000537,U01177,P0255,2025-09-10 07:40:53.994312,1,95.86,支付宝
O000538,U00119,P0237,2025-05-15 08:46:16.651109,2,83.54,支付宝
O000539,U01014,P0274,2025-11-09 02:09:37.877449,2,160.6,微信
O000540,U01065,P0171,2025-03-26 11:26:34.491878,1,148.31,微信
O000541,U00925,P0153,2025-09-05 11:28:30.198564,1,27.32,花呗
O000542,U01797,P0452,2025-04-07 22:30:15.800630,2,152.3,花呗
O000543,U01403,P0083,2025-07-08 13:38:55.846385,3,107.85,微信
O000544,U00851,P0455,2025-06-18 05:25:38.129609,1,222.16,微信
O000545,U01838,P0227,2025-02-21 13:50:48.469867,1,36.36,微信
O000546,U01513,P0294,2025-05-18 08:53:19.466381,1,101.94,花呗
O000547,U00955,P0180,2025-01-11 17:12:35.311719,2,87.22,微信
O000548,U00844,P0169,2025-06-29 11:47:56.033868,2,52.86,微信
O000549,U00054,P0015,2025-03-14 13:39:01.067556,2,96.2,支付宝
O000550,U01234,P0236,2025-03-21 13:24:29.461849,1,144.88,支付宝
O000551,U00709,P0074,2025-12-28 22:48:26.559145,1,24.93,支付宝
O000552,U00351,P0002,2025-07-31 01:01:14.222595,1,35.33,支付宝
O000553,U00037,P0089,2025-07-07 19:38:13.117650,2,260.42,银行卡
O000554,U01876,P0493,2025-09-07 09:43:12.212337,2,981.66,支付宝
O000555,U01959,P0266,2025-03-19 17:17:51.117048,1,209.56,支付宝
O000556,U01909,P0395,2025-01-07 03:21:06.118689,2,73.18,支付宝
O000557,U01556,P0322,2025-02-19 03:19:16.657221,2,53.28,支付宝
O000558,U01322,P0332,2025-10-25 11:17:23.989910,2,126.8,支付宝
O000559,U01319,P0192,2025-06-16 04:51:56.425903,1,54.86,支付宝
O000560,U01284,P0021,2025-04-06 21:26:29.788120,3,141.3,微信
O000561,U00333,P0251,2025-05-06 10:08:52.989187,3,160.14,微信
O000562,U01869,P0199,2025-12-23 20:09:19.097309,3,731.7,支付宝
O000563,U01832,P0398,2025-04-03 20:26:06.224129,1,47.09,支付宝
O000564,U00947,P0365,2025-06-05 08:29:21.470812,1,34.96,微信
O000565,U01396,P0461,2025-04-24 06:58:57.924047,1,112.61,支付宝
O000566,U00746,P0031,2025-01-29 15:35:03.710239,1,46.48,支付宝
O000567,U01184,P0243,2025-10-22 03:36:39.907683,3,102.75,微信
O000568,U01522,P0082,2025-06-19 03:08:50.877477,1,69.97,支付宝
O000569,U00315,P0004,2025-03-23 05:28:00.483962,3,141.42,支付宝
O000570,U00909,P0227,2025-07-16 11:22:57.214994,2,72.72,微信
O000571,U01041,P0150,2025-08-12 23:21:37.632740,1,19.17,支付宝
O000572,U00319,P0078,2025-11-29 02:18:59.644574,1,41.74,微信
O000573,U01282,P0164,2025-05-26 14:21:10.071820,2,1279.08,花呗
O000574,U01427,P0447,2025-07-17 19:47:48.856120,1,36.18,支付宝
O000575,U01224,P0152,2025-11-22 19:55:32.861279,1,462.95,花呗
O000576,U01394,P0113,2025-12-20 22:21:55.907784,2,41.9,支付宝
O000577,U01964,P0087,2025-11-08 23:45:53.539504,2,65.26,微信
O000578,U01803,P0230,2025-01-30 15:28:02.700928,1,11.14,支付宝
O000579,U00998,P0370,2025-01-31 19:30:06.583398,1,37.66,微信
O000580,U01011,P0108,2025-06-23 18:13:49.078303,2,200.24,支付宝
O000581,U01619,P0427,2025-02-12 05:32:15.772324,1,32.68,微信
O000582,U01717,P0059,2025-11-20 19:43:52.017078,2,354.1,微信
O000583,U01765,P0025,2025-07-14 08:37:42.689123,1,36.4,花呗
O000584,U01719,P0264,2025-09-17 07:25:06.183391,1,241.39,银行卡
O000585,U00532,P0154,2025-05-26 06:33:16.352436,2,33.16,微信
O000586,U00033,P0138,2025-11-30 05:22:59.362397,1,14.82,支付宝
O000587,U00198,P0295,2025-11-11 10:46:10.594944,2,167.58,微信
O000588,U01407,P0090,2025-06-18 04:52:40.282133,1,12.94,银行卡
O000589,U01491,P0274,2025-03-29 21:35:44.895511,1,80.3,花呗
O000590,U01416,P0087,2025-06-15 02:06:00.592939,2,65.26,支付宝
O000591,U00654,P0037,2025-06-15 21:16:30.405442,1,10.27,银行卡
O000592,U00478,P0427,2025-07-25 03:39:09.372359,1,32.68,支付宝
O000593,U01470,P0327,2025-06-10 01:46:48.027966,1,129.66,微信
O000594,U01632,P0025,2025-06-05 14:27:54.095516,1,36.4,支付宝
O000595,U00357,P0298,2025-11-05 21:56:24.589582,2,62.94,银行卡
O000596,U00496,P0218,2025-08-05 00:28:38.061621,1,64.56,支付宝
O000597,U00061,P0132,2025-09-01 01:00:27.526564,3,206.34,支付宝
O000598,U01561,P0299,2025-09-23 21:38:58.080124,1,32.3,微信
O000599,U01362,P0095,2025-02-14 03:15:49.295479,3,93.15,微信
O000600,U01268,P0056,2025-04-17 02:07:17.737789,1,24.0,支付宝
O000601,U00891,P0129,2025-07-01 16:52:02.170703,1,185.2,微信
O000602,U00649,P0060,2025-04-15 18:34:22.081148,1,14.42,微信
O000603,U01472,P0085,2025-03-14 15:58:24.048512,1,85.71,微信
O000604,U01665,P0044,2025-09-24 07:46:54.941594,3,184.98,微信
O000605,U01343,P0121,2025-08-15 19:20:48.738565,1,514.52,支付宝
O000606,U00041,P0432,2025-06-06 22:38:39.393692,1,34.78,银行卡
O000607,U00309,P0281,2025-11-21 23:03:19.092563,2,470.68,微信
O000608,U00653,P0020,2025-01-01 12:38:34.506497,2,229.58,微信
O000609,U01549,P0437,2025-09-28 06:26:44.104532,1,102.25,支付宝
O000610,U00784,P0201,2025-03-25 15:52:24.482271,3,20.13,微信
O000611,U00471,P0178,2025-02-22 13:10:07.630628,2,241.98,支付宝
O000612,U00033,P0078,2025-11-19 10:11:40.843629,1,41.74,微信
O000613,U00199,P0331,2025-11-20 00:01:30.519507,2,124.58,微信
O000614,U00229,P0065,2025-05-24 06:34:47.810022,1,19.56,花呗
O000615,U00892,P0073,2025-03-20 05:49:28.576455,1,8.63,支付宝
O000616,U00424,P0170,2025-04-12 02:18:42.227172,2,94.26,银行卡
O000617,U00767,P0289,2025-01-26 19:39:13.727841,2,73.04,银行卡
O000618,U01510,P0271,2025-10-02 16:14:28.356717,1,51.16,支付宝
O000619,U01132,P0300,2025-06-26 22:31:42.847362,1,81.85,支付宝
O000620,U00808,P0195,2025-10-02 02:45:31.580520,1,28.21,微信
O000621,U01041,P0001,2025-04-22 17:23:26.367972,1,27.31,花呗
O000622,U00602,P0432,2025-10-30 10:10:32.990913,1,34.78,花呗
O000623,U00759,P0433,2025-05-12 07:48:52.664197,1,333.15,支付宝
O000624,U01907,P0039,2025-12-27 05:55:45.698335,1,55.96,支付宝
O000625,U01915,P0411,2025-09-04 00:16:01.156479,1,36.47,微信
O000626,U00242,P0353,2025-06-28 05:47:02.041270,1,11.69,微信
O000627,U01445,P0271,2025-08-05 04:41:42.883155,1,51.16,微信
O000628,U00687,P0062,2025-06-04 18:13:49.703912,3,375.12,支付宝
O000629,U00177,P0020,2025-04-28 19:04:58.390596,1,114.79,微信
O000630,U00847,P0474,2025-09-27 11:07:26.387530,3,213.57,微信
O000631,U00050,P0461,2025-01-26 08:56:24.389254,1,112.61,支付宝
O000632,U01128,P0381,2025-04-30 21:55:32.320632,1,25.15,花呗
O000633,U01943,P0446,2025-11-30 02:07:29.705784,1,170.51,微信
O000634,U01343,P0403,2025-05-27 10:35:26.206044,1,29.46,花呗
O000635,U01325,P0040,2025-09-06 09:52:46.510898,3,23.01,微信
O000636,U00966,P0273,2025-11-01 07:29:06.749462,2,29.16,微信
O000637,U01589,P0026,2025-06-03 13:05:47.109456,1,88.85,微信
O000638,U00633,P0298,2025-06-03 21:12:47.507064,1,31.47,微信
O000639,U00053,P0190,2025-07-24 22:05:57.250043,1,14.23,花呗
O000640,U00287,P0400,2025-11-09 03:37:58.291624,1,14.76,微信
O000641,U01092,P0209,2025-06-04 17:49:16.424016,1,40.62,银行卡
O000642,U01346,P0175,2025-02-02 12:17:43.213421,2,791.4,微信
O000643,U01572,P0133,2025-01-18 09:30:23.051122,1,74.31,微信
O000644,U00645,P0204,2025-07-09 02:06:46.011179,2,47.84,支付宝
O000645,U01230,P0164,2025-11-21 22:19:49.131224,2,1279.08,银行卡
O000646,U00535,P0129,2025-02-10 07:02:12.206391,1,185.2,银行卡
O000647,U00767,P0055,2025-01-28 01:20:12.935362,2,88.4,支付宝
O000648,U00767,P0101,2025-09-01 20:22:07.925540,2,158.44,微信
O000649,U01494,P0240,2025-01-20 12:32:33.411802,1,28.27,银行卡
O000650,U01487,P0170,2025-02-15 21:04:05.649321,2,94.26,支付宝
O000651,U00830,P0015,2025-04-05 16:57:36.657262,3,144.3,支付宝
O000652,U00136,P0331,2025-09-24 01:42:37.857365,1,62.29,支付宝
O000653,U01565,P0049,2025-11-07 11:02:50.177159,3,276.09,银行卡
O000654,U00719,P0058,2025-09-13 23:27:03.481190,2,50.92,银行卡
O000655,U00971,P0164,2025-02-27 00:41:08.415893,2,1279.08,银行卡
O000656,U01748,P0303,2025-04-23 03:00:17.631983,1,177.51,支付宝
O000657,U00522,P0152,2025-10-18 19:18:19.561598,1,462.95,银行卡
O000658,U01012,P0175,2025-12-07 16:19:02.732157,1,395.7,支付宝
O000659,U00989,P0083,2025-09-11 04:01:48.055626,2,71.9,银行卡
O000660,U01496,P0310,2025-12-10 11:21:28.553225,2,44.96,支付宝
O000661,U01138,P0124,2025-03-31 00:03:37.652887,3,229.44,支付宝
O000662,U00002,P0279,2025-10-28 19:48:37.946536,1,48.35,微信
O000663,U00380,P0495,2025-05-21 16:54:08.689525,3,119.13,微信
O000664,U01186,P0003,2025-05-28 16:02:13.498032,2,110.24,支付宝
O000665,U00181,P0419,2025-09-25 07:27:47.542889,2,61.1,支付宝
O000666,U01572,P0374,2025-06-16 00:11:39.854961,3,95.43,银行卡
O000667,U00610,P0152,2025-12-07 19:35:32.091114,1,462.95,银行卡
O000668,U01594,P0245,2025-06-08 16:32:47.274104,3,158.55,银行卡
O000669,U01680,P0432,2025-03-11 20:37:44.095733,1,34.78,支付宝
O000670,U01850,P0082,2025-12-26 20:29:56.678973,3,209.91,银行卡
O000671,U00598,P0487,2025-06-15 07:03:50.773629,1,9.91,支付宝
O000672,U01313,P0274,2025-02-03 04:50:52.581059,1,80.3,花呗
O000673,U01544,P0315,2025-11-09 03:40:49.189896,1,68.78,支付宝
O000674,U01371,P0214,2025-12-04 07:19:58.277532,1,59.01,微信
O000675,U01273,P0421,2025-08-07 06:34:51.805942,3,251.88,支付宝
O000676,U01197,P0143,2025-10-04 07:40:59.964219,2,35.1,微信
O000677,U00346,P0331,2025-03-02 17:10:48.013967,2,124.58,花呗
O000678,U00377,P0226,2025-10-18 03:30:34.110398,3,124.95,银行卡
O000679,U00328,P0326,2025-12-22 12:01:09.315237,2,102.82,花呗
O000680,U00865,P0300,2025-11-06 21:37:52.555364,1,81.85,微信
O000681,U00181,P0291,2025-11-25 16:25:13.549713,3,285.93,微信
O000682,U01431,P0347,2025-03-03 23:20:47.959658,2,34.66,花呗
O000683,U01713,P0168,2025-06-06 19:38:26.864714,2,288.3,支付宝
O000684,U01165,P0168,2025-06-04 15:35:41.779702,3,432.45,微信
O000685,U00608,P0035,2025-12-30 20:29:29.280838,1,51.75,支付宝
O000686,U00098,P0303,2025-04-04 08:27:32.217189,1,177.51,支付宝
O000687,U01695,P0259,2025-08-13 06:38:53.492278,1,115.25,微信
O000688,U01960,P0355,2025-08-10 06:10:24.546937,2,22.3,微信
O000689,U01303,P0054,2025-03-12 11:16:34.685999,3,114.87,微信
O000690,U00440,P0414,2025-02-13 09:24:32.580404,1,59.23,支付宝
O000691,U01533,P0191,2025-02-07 06:54:15.817667,3,212.22,花呗
O000692,U01915,P0047,2025-06-16 10:21:53.368121,1,65.87,微信
O000693,U00072,P0125,2025-05-19 19:35:44.473870,1,533.93,微信
O000694,U01858,P0057,2025-06-20 03:08:25.948400,1,33.16,支付宝
O000695,U00267,P0395,2025-02-18 10:44:47.315377,2,73.18,花呗
